15612;"Ssm Saint Mary's Health Center";"6420 Clayton Rd";"Richmond Heights";"MO"
15618;"Mercy Hospital Ardmore";"1011 14th Ave NW";"Ardmore";"OK"
15619;"Lovelace Westside Hospital";"10501 Golf Course Rd NW";"Albuquerque";"NM"
15620;"Northeast Methodist Hospital";"12414 Judson Rd";"Live Oak";"TX"
15621;"Methodist Hospital";"7700 Floyd Curl Dr";"San Antonio";"TX"
15622;"Corpus Christi Medical Center - Doctors Regional";"3315 S Alameda St";"Corpus Christi";"TX"
15623;"Christus Spohn Hospital Corpus Christi - South";"5950 Saratoga Blvd";"Corpus Christi";"TX"
15624;"Christus Spohn Hospital Corpus Christi - Shoreline";"600 Elizabeth St";"Corpus Christi";"TX"
15625;"Nacogdoches Memorial Hospital";"1204 N Mound St";"Nacogdoches";"TX"
15626;"Ben Taub General Hospital";"1504 Taub Loop";"Houston";"TX"
15632;"Metropolitan Methodist Hospital";"1310 McCullough Ave";"San Antonio";"TX"
15635;"Christus Hospital - Saint Elizabeth";"2830 Calder St";"Beaumont";"TX"
15642;"Covenant Medical Center";"3615 19th St";"Lubbock";"TX"
15643;"Baylor Surgical Hospital at Fort Worth";"750 12th Ave";"Fort Worth";"TX"
15650;"Emory University Hospital";"1364 Clifton Rd NE";"Atlanta";"GA"
20051;"Mary Bridge Children's Hospital and Health Center";"317 Martin Luther King Jr Way";"Tacoma";"WA"
20052;"Loma Linda University Medical Center East Campus";"25333 Barton Rd";"Loma Linda";"CA"
21002;"Reedsburg Area Medical Center";"2000 N Dewey Ave";"Reedsburg";"WI"
21008;"Cjw Medical Center - Chippenham Campus";"7101 Jahnke Rd";"Richmond";"VA"
21214;"Winnie Palmer Hospital for Women & Babies";"83 W Miller St";"Orlando";"FL"
21302;"CenterPoint Medical Center";"19600 E 39th St S";"Independence";"MO"
21319;"Progress West Healthcare Center";"2 Progress Point Ct";"O Fallon";"MO"
21384;"Boys Town National Research Hospital-Pacific Street";"14000 Hosp Rd (139th";"Boys Town";"NE"
21386;"The Nebraska Medical Center";"42nd & Dewey";"Omaha";"NE"
21532;"Baton Rouge General - Mid City";"3600 Florida Blvd";"Baton Rouge";"LA"
21533;"Saint John Owasso Hospital";"12451 E 100th St N";"Owasso";"OK"
21647;"Medical Center of the Rockies";"2500 Rocky Mountain Ave";"Loveland";"CO"
21830;"Methodist Mansfield Medical Center";"2700 E Broad St";"Mansfield";"TX"
22069;"Monroe Hospital";"4011 S Monroe Medical Park Blvd";"Bloomington";"IN"
22583;"Patewood Memorial Hospital";"175 Patewood Dr";"Greenville";"SC"
22825;"Metro Health Hospital";"5900 Byron Center Ave SW";"Wyoming";"MI"
23190;"Saint Joseph Medical Center";"2500 Bernville Rd";"Reading";"PA"
23901;"Memorial Hermann Katy Hospital";"23900 Katy Fwy";"Katy";"TX"
23904;"Memorial Hermann Sugar Land Hospital";"17500 W Grand Pkwy S";"Sugar Land";"TX"
23907;"Christus Saint John Hospital";"18300 Saint John Dr";"Houston";"TX"
23912;"University Pittsburgh Medical Center Montefiore";"3459 5th Ave";"Pittsburgh";"PA"
23913;"Westbury Community Hospital";"5556 Gasmer Dr";"Houston";"TX"
23920;"Cjw Medical Center - Johnston-Willis Campus";"1401 Johnston Willis Dr";"North Chesterfield";"VA"
23921;"Chester Regional Medical Center";"1 Medical Park Dr";"Chester";"SC"
23922;"Bristol Regional Medical Center";"1 Medical Park Blvd";"Bristol";"TN"
23924;"Greenville Regional Hospital";"200 Health Care Dr";"Greenville";"IL"
23931;"Lovelace Medical Center";"601 Dr Martin Luther King Jr Ave NE";"Albuquerque";"NM"
23932;"Indiana University Health University Hospital";"550 University Blvd";"Indianapolis";"IN"
23933;"Wishard Memorial Hospital";"1001 W 10th St";"Indianapolis";"IN"
23934;"Community Hospital North";"7150 Clearvista Dr";"Indianapolis";"IN"
23935;"Community Heart And Vascular Hospital";"8075 N Shadeland Ave";"Indianapolis";"IN"
23954;"Ssm Depaul Health Center";"12303 de Paul Dr";"Bridgeton";"MO"
23956;"Banner Baywood Medical Center";"6644 E Baywood Ave";"Mesa";"AZ"
23957;"Scottsdale Healthcare Thompson Peak";"7400 E Thompson Peak Pkwy";"Scottsdale";"AZ"
23958;"Ochsner Medical Center - Baton Rouge";"17000 Medical Center Dr";"Baton Rouge";"LA"
23961;"Upmc Horizons - Shenango Valley";"2200 Memorial Dr";"Farrell";"PA"
23964;"New York-Presbyterian Hospital/Weill Cornell Medical Center";"525 E 68th St";"New York";"NY"
23965;"Saint Luke's Cornwall Hospital - Newburgh Campus";"70 Dubois St";"Newburgh";"NY"
23966;"Faxton-Saint Luke's Healthcare - Faxton Campus";"1676 Sunset Ave";"Utica";"NY"
23968;"Saint John's Riverside Hospital - Parkcare Pavilion";"2 Park Ave";"Yonkers";"NY"
24778;"Pikes Peak Regional Hospital";"16420 W Highway 24";"Woodland Park";"CO"
24822;"Lovelace Regional Hospital - Roswell";"117 E 19th St";"Roswell";"NM"
24950;"Usmd Hospital At Fort Worth";"5900 Dirks Rd";"Fort Worth";"TX"
24951;"Presbyterian Hospital of Rockwall";"3150 Horizon Rd";"Rockwall";"TX"
24953;"Scott & White Healthcare - Round Rock";"300 University Blvd";"Round Rock";"TX"
24955;"Dell Children's Medical Center of Central Texas";"4900 Mueller Blvd";"Austin";"TX"
25115;"Westfield Medical Center";"4815 W Tilghman St";"Allentown";"PA"
25299;"Specialists Hospital - Shreveport";"1500 Line Ave";"Shreveport";"LA"
25502;"Iron County Hospital";"301 North Highway 21";"Pilot Knob";"MO"
25606;"Saint Louis Children's Hospital";"1 Childrens Pl";"Saint Louis";"MO"
25612;"Annie Penn Hospital";"618 S Main St";"Reidsville";"NC"
25619;"St Josephs Hospital";"3001 W Dr Martin Luther King Jr Blvd";"Tampa";"FL"
26606;"Sutter Surgical Hospital - North Valley";"455 Plumas Blvd";"Yuba City";"CA"
26667;"Intermountain Medical Center";"5121 Cottonwood St";"Murray";"UT"
26686;"Sycamore Medical Center";"4000 Miamisburg Centerville Rd";"Miamisburg";"OH"
26692;"Cedar Park Regional Medical Center";"1401 Medical Pkwy";"Cedar Park";"TX"
26698;"Banner Gateway Medical Center";"1900 N Higley Rd";"Gilbert";"AZ"
26718;"Seton Medical Center Williamson";"201 Seton Pkwy";"Round Rock";"TX"
26732;"Mercy Hospital Northwest";"2710 Rife Medical Ln";"Rogers";"AR"
26737;"Memorial Hospital North";"4050 Briargate Pkwy";"Colorado Springs";"CO"
26753;"Mountain Vista Medical Center";"1301 S Crismon Rd";"Mesa";"AZ"
26754;"North Central Surgical Center";"9301 N Central Expy";"Dallas";"TX"
27094;"Pagosa Springs Medical Center";"95 S Pagosa Blvd";"Pagosa Springs";"CO"
27172;"Trihealth Evendale Hospital";"3155 Glendale Milford Rd";"Cincinnati";"OH"
27287;"University General Hospital";"7501 Fannin St";"Houston";"TX"
27290;"Victory Medical Center - Houston";"2001 Hermann Dr";"Houston";"TX"
27294;"Mayo Clinic Florida";"4500 San Pablo Rd S";"Jacksonville";"FL"
27299;"North Cypress Medical Center";"21214 Northwest Fwy";"Cypress";"TX"
27304;"Surgical Institute of Reading";"2752 Century Blvd";"Wyomissing";"PA"
27545;"Heritage Medical Center";"2835 Highway 231 N";"Shelbyville";"TN"
27566;"Sierra Providence East Medical Center";"3280 Joe Battle Blvd";"El Paso";"TX"
27573;"The Orthopaedic Hospital of the Lutheran Network";"7952 W Jefferson Blvd";"Fort Wayne";"IN"
27632;"Doctors Hospital At Deer Creek";"815 S 10th St";"Leesville";"LA"
27641;"Pinnacle Hospital";"9301 Connecticut Dr";"Crown Point";"IN"
27645;"First Street Hospital";"4801 Bissonnet St";"Bellaire";"TX"
27661;"St. Luke's Patients Medical Center";"4600 E Sam Houston Pkwy S";"Pasadena";"TX"
27669;"Doctors Memorial Hospital";"2600 Hospital Dr";"Bonifay";"FL"
27685;"Glendale Memorial Hospital & Health Center";"1420 S Central Ave";"Glendale";"CA"
27802;"Indiana University Health Arnett";"5165 McCarty Ln";"Lafayette";"IN"
27808;"Sacred Heart Medical Center at Riverbend";"3333 Riverbend Dr";"Springfield";"OR"
27829;"Jackson-Madison County General Hospital";"620 Skyline Dr";"Jackson";"TN"
27856;"St. Luke's Sugar Land Hospital";"1317 Lake Pointe Pkwy";"Sugar Land";"TX"
27894;"Greer Memorial Hospital";"830 S Buncombe Rd";"Greer";"SC"
27915;"Avera Heart Hospital of South Dakota";"4500 W 69th St";"Sioux Falls";"SD"
28550;"Wise Regional Health System Bridgeport";"1905 Doctors Hospital Dr";"Bridgeport";"TX"
28750;"Midwest Surgical Hospital";"7915 Farnam Dr";"Omaha";"NE"
28808;"Osceola Medical Center";"2600 65th Ave";"Osceola";"WI"
28839;"Village Hospital";"250 Westmoreland Rd";"Greer";"SC"
28857;"Gateway Medical Center";"651 Dunlop Ln";"Clarksville";"TN"
28972;"Wheaton Franciscan Healthcare - Franklin";"10101 S 27th St";"Franklin";"WI"
28993;"Trinity Moline";"500 John Deere Rd";"Moline";"IL"
28994;"Northwest Healthcare";"1225 Graham Rd";"Florissant";"MO"
28995;"Northeast Montana Healthcare Poplar Hospital";"211 H St E";"Poplar";"MT"
28996;"Virtua West Jersey Hospital Berlin";"100 Townsend Ave";"Berlin";"NJ"
28997;"Saint Rose Dominican Hospitals - Siena Campus";"3001 Saint Rose Pkwy";"Henderson";"NV"
28999;"Saint Francis Hospital - Bartlett";"2986 Kate Bond Rd";"Bartlett";"TN"
29000;"North Knoxville Medical Center";"7565 Dannaher Way";"Powell";"TN"
29002;"Memorial Regional Hospital";"3501 Johnson St";"Hollywood";"FL"
29004;"Community Hospital of Huntington Park";"2623 E Slauson Ave";"Huntington Park";"CA"
29024;"Saint Vincent Women's Hospital";"8111 Township Line Rd";"Indianapolis";"IN"
29028;"Saint Alexius Hospital - Broadway Campus";"3933 S Broadway";"Saint Louis";"MO"
29031;"Corpus Christi Medical Center - the Heart Hospital";"7002 Williams Dr";"Corpus Christi";"TX"
29033;"Paris Regional Medical Center - South Campus";"820 Clarksville St";"Paris";"TX"
29034;"Benefis Healthcare - West Campus";"500 15th Ave S";"Great Falls";"MT"
29035;"Mission Hospitals - Memorial Campus";"509 Biltmore Ave";"Asheville";"NC"
29038;"Saint Elizabeth Health Center";"1044 Belmont Ave";"Youngstown";"OH"
29041;"Saint Francis Eastside";"125 Commonwealth Dr";"Greenville";"SC"
29042;"Spearfish Regional Surgery Center";"1316 N 10th St";"Spearfish";"SD"
29043;"Monroe Carell Jr. Children's Hospital at Vanderbilt";"2200 Childrens Way";"Nashville";"TN"
29046;"Kingwood Medical Center";"22999 Highway 59 N";"Kingwood";"TX"
29050;"St. Paul University Hospital";"5909 Harry Hines Blvd";"Dallas";"TX"
29052;"Texas Health Center for Diagnostics & Surgery";"6020 W Parker Rd";"Plano";"TX"
29055;"Cancer Treatment Centers of America at Western Regional Medical Center";"14200 W Celebrate Life Way";"Goodyear";"AZ"
29091;"Saint Francis Hospital South";"10501 E 91st St";"Tulsa";"OK"
29092;"White County Medical Center South";"1200 S Main St";"Searcy";"AR"
29095;"The Children's Hospital at Saint Joseph Hospital";"1830 Franklin St";"Denver";"CO"
29097;"Sylvester Comprehensive Cancer Center/Umhc";"1475 NW 12th Ave";"Miami";"FL"
29098;"The Healthcenter";"320 Sunnyview Ln";"Kalispell";"MT"
29100;"Columbia Center";"13125 N Port Washington Rd";"Mequon";"WI"
29102;"Bell Hospital";"901 Lakeshore Dr";"Ishpeming";"MI"
29103;"Ephraim McDowell Fort Logan Hospital";"110 Metker Trl";"Stanford";"KY"
29201;"Stafford Hospital";"101 Hospital Center Blvd";"Stafford";"VA"
29203;"Saint Anthony Hospital";"11567 Canterwood Blvd NW";"Gig Harbor";"WA"
29205;"Methodist Stone Oak Hospital";"1139 E Sonterra Blvd";"San Antonio";"TX"
29291;"Surgical Hospital At Southwoods";"7630 Southern Blvd";"Boardman";"OH"
29879;"West Chester Medical Center";"7700 University Dr";"West Chester";"OH"
29965;"Hereford Regional Medical Center";"540 W 15th St";"Hereford";"TX"
30037;"Ssm Saint Clare Health Center";"1015 Bowles Ave";"Fenton";"MO"
30201;"Tripoint Medical Center";"7590 Auburn Rd";"Painesville";"OH"
30202;"Physicians Medical Center";"4023 Reas Ln";"New Albany";"IN"
30225;"Park City Medical Center";"900 Round Valley Dr";"Park City";"UT"
30230;"Seton Medical Center Hays";"6001 Kyle Pkwy";"Kyle";"TX"
30276;"Coordinated Health Hospital of Allentown";"1503 N Cedar Crest Blvd";"Allentown";"PA"
30277;"Saint Luke's Lakeside Hospital";"17400 St Lukes Way";"The Woodlands";"TX"
30278;"Mercy Medical Center West Lakes";"1755 59th Pl";"West Des Moines";"IA"
31042;"Methodist West Hospital";"1660 60th St";"West Des Moines";"IA"
31064;"Norton Brownsboro Hospital";"4960 Norton Healthcare Blvd";"Louisville";"KY"
31082;"Florida Hospital Memorial Medical Center";"301 Memorial Medical Pkwy";"Daytona Beach";"FL"
31190;"Physicians' Specialty Hospital";"3873 N Parkview Dr";"Fayetteville";"AR"
31215;"Ohio Valley Medical Center";"100 W Main St";"Springfield";"OH"
31280;"Riverton Hospital";"3741 W 12600 S";"Riverton";"UT"
31288;"Blue Mountain Hospital";"802 S 200 W";"Blanding";"UT"
31332;"Saint Joseph's Hospital - North";"4211 van Dyke Rd";"Lutz";"FL"
31369;"Maple Grove Hospital";"9875 Hospital Dr";"Maple Grove";"MN"
31382;"The Healthplex Hospital";"3300 Healthplex Pkwy";"Norman";"OK"
31413;"Eastar East Campus";"2900 N Main St";"Muskogee";"OK"
31428;"Baylor Emergency Medical Center at Aubrey";"26791 Highway 380";"Aubrey";"TX"
31555;"Sentara Princess Ann";"2025 Glenn Mitchell Dr";"Virginia Beach";"VA"
31818;"Oklahoma Heart Hospital South";"5200 E I 240 Service Rd";"Oklahoma City";"OK"
31819;"Methodist McKinney Hospital";"8000 W Eldorado Pkwy";"Mckinney";"TX"
31858;"Aurora Medical Center In Summit";"36500 Aurora Dr";"Summit";"WI"
31865;"Sacred Heart Hospital on the Gulf";"3801 E Highway 98";"Port Saint Joe";"FL"
31899;"Franciscan Saint Elizabeth Health - Lafayette East";"1701 S Creasy Ln";"Lafayette";"IN"
31901;"Diley Ridge Medical Center";"7911 Diley Rd";"Canal Winchester";"OH"
31902;"Unity Medical And Surgical Hospital";"4455 Edison Lakes Pkwy";"Mishawaka";"IN"
32446;"Kentuckiana Medical Center";"4601 Medical Plaza Way";"Clarksville";"IN"
32450;"Forest Park Medical Center";"11990 N Central Expy";"Dallas";"TX"
32451;"Baylor Medical Center at Uptown";"2727 E Lemmon Ave";"Dallas";"TX"
32453;"Texas Health Presbyterian Hospital Flower Mound";"4400 Long Prairie Rd";"Flower Mound";"TX"
32463;"Spotsylvania Regional Medical Center";"4600 Spotsylvania Pkwy";"Fredericksburg";"VA"
32512;"Texas Regional Medical Center";"231 S Collins Rd";"Sunnyvale";"TX"
32573;"South Texas Surgical Hospital";"6130 Parkway";"Corpus Christi";"TX"
32692;"Methodist Women's Hospital";"707 N 190th Plz";"Elkhorn";"NE"
32758;"Central Louisiana Surgical Hospital";"651 N Bolton Ave";"Alexandria";"LA"
32815;"Advanced Surgical Hospital";"100 Trich Dr";"Washington";"PA"
32843;"Bellevue Medical Center";"2500 Bellevue Medical Center Dr";"Bellevue";"NE"
33860;"Banner Ironwood Medical Center";"37000 N Gantzel Rd";"San Tan Valley";"AZ"
33872;"Aurora Medical Center Grafton";"975 Port Washington Rd";"Grafton";"WI"
33946;"Meritus Medical Center";"11116 Medical Campus Rd";"Hagerstown";"MD"
33958;"Franklin Woods Community Hospital";"300 Med Tech Pkwy";"Johnson City";"TN"
34004;"Saint John Broken Arrow";"1000 W Boise Cir";"Broken Arrow";"OK"
34021;"Methodist West Houston Hospital";"18500 Katy Fwy";"Houston";"TX"
34150;"Methodist Hospital For Surgery";"17101 Dallas Pkwy";"Addison";"TX"
34217;"Saint Luke's Hospital at the Vintage";"20171 Chasewood Park Dr";"Houston";"TX"
34292;"University Hospitals Ahuja Medical Center";"3999 Richmond Rd";"Beachwood";"OH"
34304;"Hoag Orthopedic Institute";"16250 Sand Canyon Ave";"Irvine";"CA"
34596;"Roper St. Francis Mount Pleasant Hospital";"3500 N Highway 17";"Mount Pleasant";"SC"
34599;"Anmed Health Women's and Children's Hospital";"2000 E Greenville St";"Anderson";"SC"
34625;"Texas Health Heart & Vascular Hospital Arlington";"811 Wright St";"Arlington";"TX"
34680;"Steven And Alexandra Cohen Children's Medical Center of New York";"26901 76th Ave";"New Hyde Park";"NY"
34892;"Children's Hospital of Wisconsin - Fox Valley";"130 2nd St";"Neenah";"WI"
34894;"Saint Luke's Cancer Institute";"4321 Washington St";"Kansas City";"MO"
34895;"Children's Hospital of Orange County at Mission";"27700 Medical Center Rd";"Mission Viejo";"CA"
34896;"Genesis Medical Center, West Central Park";"1401 W Central Park Ave";"Davenport";"IA"
34897;"Blank Children's Hospital";"1200 Pleasant St";"Des Moines";"IA"
34898;"The Heart Hospital at Baylor Plano";"1100 Allied Dr";"Plano";"TX"
34899;"Crystal Clinic Orthopaedic Center";"444 N Main St";"Akron";"OH"
34900;"Northeast Oklahoma Eye Institute";"2408 East Eighty-First St";"Tulsa";"OK"
34901;"Midwest Orthopedic Specialty Hospital";"10101 S 27th St";"Franklin";"WI"
34902;"Cardon Children's Medical Center";"1400 S Dobson Rd";"Mesa";"AZ"
34903;"Niswonger Children's Hospital";"400 N State Of Franklin Rd";"Johnson City";"TN"
34904;"Foundation Surgical Hospital of San Antonio";"9522 Huebner Rd";"San Antonio";"TX"
34911;"Physician's Choice Hospital";"2390 Enterprise St";"Fremont";"OH"
34916;"Life Line Hospital";"200 School St";"Wintersville";"OH"
34918;"Viera Hospital";"8745 N Wickham Rd";"Melbourne";"FL"
34921;"West Kendall Baptist Hospital";"9555 SW 162nd Ave";"Miami";"FL"
34922;"The Institute For Advanced Bariatric Surgery";"11217 Lakeview Ave";"Lenexa";"KS"
34925;"Prentice Women's Hospital";"250 E Superior St";"Chicago";"IL"
34934;"Integris Health Edmond";"4801 Integris Pkwy";"Edmond";"OK"
34935;"Emerus Hospital - Sugar Land";"16000 Southwest Fwy";"Sugar Land";"TX"
34941;"Sanford Children's Hospital Sioux Falls";"1600 W 22nd St";"Sioux Falls";"SD"
35560;"Blue Valley Hospital";"12850 Metcalf Ave";"Overland Park";"KS"
35607;"Basin Healthcare Center";"900 E 4th St";"Odessa";"TX"
35676;"Mission Trail Baptist Hospital";"3333 Research Plz";"San Antonio";"TX"
36153;"Loma Linda University Medical Center - Murrieta";"28062 Baxter Rd";"Murrieta";"CA"
36177;"Physician's Care Surgical Hospital";"454 Enterprise Dr";"Royersford";"PA"
36180;"Swedish Medical Center - Issaquah Campus";"751 NE Blakely Dr";"Issaquah";"WA"
36804;"Seacoast Medical Center";"4000 Highway 9 E";"Little River";"SC"
36876;"Indiana University Health Saxony";"13000 E 136th St";"Fishers";"IN"
36907;"Saint Luke's Hospital - Anderson Campus";"1872 Riverside Cir";"Easton";"PA"
37002;"Orthopedic And Spine Inpatient Surgical Hospital";"750 N 40th St";"Phoenix";"AZ"
37287;"Baptist Emergency Hospital Thousand Oaks";"16088 San Pedro Ave Ofc";"San Antonio";"TX"
37331;"Madison Hospital";"8375 Highway 72 W";"Madison";"AL"
37846;"Mayo Clinic Health System Waycross";"1900 Tebeau St";"Waycross";"GA"
38084;"Choctaw General Hospital";"401 Vanity Fair Ave";"Butler";"AL"
38111;"Franciscan St.Francis Health-Carmel";"12188b N Meridian St";"Carmel";"IN"
38321;"Lakeway Regional Medical Center";"100 Medical Pkwy";"Lakeway";"TX"
38342;"Einstein Medical Center Montgomery";"559 W Germantown Pike";"East Norriton";"PA"
38355;"Seton Medical Center Harker Heights";"850 W Central Texas Expy";"Harker Heights";"TX"
38367;"Florida Hospital Wesley Chapel";"2600 Bruce B Downs Blvd";"Wesley Chapel";"FL"
39397;"Cancer Treatment Centers of America at Southeastern Regional Medical Center";"600 Pkwy North";"Newnan";"GA"
39531;"Peace Island Medical Center";"1117 Spg St";"Friday Harbor";"WA"
40344;"Victory Medical Center - Plano";"2301 Marsh Ln";"Plano";"TX"
40345;"Central Harnett Hospital";"215 Brightwater Dr";"Lillington";"NC"
40346;"Baptist Emergency Hospital Schertz";"16977 Interstate 35 N";"Schertz";"TX"
40349;"Riverside Doctors Hospital of Williamsburg";"1500 Commonwealth Ave";"Williamsburg";"VA"
40359;"Arizona Regional Medical Center - Apache Junction";"2050 W Southern Ave";"Apache Junction";"AZ"
40360;"St. Francis Hospital";"3410 Ludington St";"Escanaba";"MI"
40362;"Sanford Aberdeen Medical Center";"3015 3rd Ave SE";"Aberdeen";"SD"
40365;"Baptist Emergency Hospital Westover Hills";"10811 Town Ctr Dr";"San Antonio";"TX"
40373;"Forest Park Medical Center-Frisco";"5500 Frisco Sq Boulvard";"Frisco";"TX"
40374;"Victory Medical Center East Houston";"12950 East Fwy";"Houston";"TX"
40376;"Victory Medical Center Beaumont";"6025 Metropolitan Dr";"Beaumont";"TX"
40379;"Forest Park Medical Center -Southlake";"421 E State Highway 114";"Southlake";"TX"
